-1.572542913093177175e+00,8.467186014425492901e-01,-7.164295520116356064e-01,-1.384841606157916294e+00,1.109061691967424990e+00,1.427446747884523193e+00,-1.526376543846575728e+00,5.433764072258232547e-01,1.072649419644889024e+00,-8.550791406436596409e-01
1.291532951325825795e+00,7.153905804325476625e-01,-2.055739108238907598e-01,-1.186974520325701610e+00,-9.702979481671457629e-01,1.252372001882936736e+00,-1.293147818118461245e+00,8.685202932320938984e-01,3.686494028358511810e-01,3.585059213062957717e-01
-1.879406936885847923e+00,-1.512200730232110324e+00,-6.869127847512416229e-01,6.709280326936114536e-01,-3.836120208871200421e-01,-9.508435539133983649e-01,-3.788666958486318626e-01,-1.948206245917845705e-02,5.118480421326579988e-01,4.205769851037443607e-01
-5.456918847016368757e-01,-3.279361895162696272e-01,1.210582277813816665e+00,4.726777302141045856e-01,1.833521875669885004e+00,3.929937854652598705e-01,-8.412224925594093961e-01,1.082687758770783382e-01,-1.290882531300393057e-02,1.501161804285635171e+00
9.682419875232368689e-01,1.471770409180036543e+00,8.797691012692356871e-01,-8.443776940213866267e-01,-8.749250719023605738e-01,-1.295025125338398642e+00,1.478330043666758353e+00,1.677506310011163349e+00,-5.311044250639338493e-01,-1.728919238443469508e+00
-4.788609830944123846e-02,1.144280251800592785e+00,8.713986323771122366e-01,8.209159268251835506e-01,-1.830656381693654744e+00,-1.492920459618092055e+00,9.264720432411462925e-01,1.371753236413306709e+00,-1.117824436075391281e+00,1.429059017476180804e+00
1.795971915037354094e+00,3.840984108506966810e-01,2.276091135568218682e-01,-1.681659584867791324e+00,-3.360988308736159724e-01,-1.291557045307230034e-01,1.766527997645232162e+00,-1.760488703761941554e-01,-1.760882841560309053e+00,4.412490540112701809e-01
-1.754950941124272079e+00,1.765131217575290901e+00,5.818646616278611017e-01,9.545445774591299060e-01,7.422810976068214828e-01,1.627934380479776566e+00,-4.759380030262171379e-01,-8.111173979282494395e-01,-1.535329863280880947e+00,-1.728757147024339247e+00
-1.608009913260309842e-01,8.863813620704261709e-01,9.143867224283761530e-01,-1.856803180140915277e+00,4.230414649899648105e-01,1.237155236521485957e+00,1.384156563651453009e+00,1.090003593051871000e+00,-2.102945452155622619e-01,9.226251387832543616e-01
7.426313065401591862e-01,-1.779971331963405179e+00,-1.812079037120859493e+00,-4.478717551150305232e-01,6.097603389958566877e-01,-5.415813466554899591e-01,5.814082131864288794e-01,1.094123498017941953e+00,1.192144069377236271e+00,-7.346048963604712156e-01
1.903619676964550589e+00,2.540653166342691782e-01,5.493576874926013875e-01,6.549804824792839764e-01,6.948185712579029172e-01,-1.267932751251754198e+00,7.337861421317161126e-01,-2.013400832814572772e-01,1.949881217065232875e+00,9.415646121392124979e-01
1.854474393139241561e+00,1.916155525937186299e+00,1.326482452959639291e+00,4.158845948616498589e-01,3.368906670934446734e-01,-5.921766435102115284e-02,-5.253132803678197682e-01,-2.664368853098366130e-01,1.730191591155003206e+00,6.630681250150268768e-01
-1.266257732701407956e+00,-1.855907683894342686e+00,-1.459107514004675810e-01,-7.984589580255269103e-02,-1.624372092443938653e+00,-1.093367066662179532e+00,-6.043200618303903315e-01,-3.422027153347979023e-01,6.563610980025913477e-01,-1.162642431166631907e+00
1.233768325452400116e+00,-6.703209637027791878e-02,-1.701873251756316430e+00,-1.462704285360265866e+00,1.768156779942683388e+00,-1.882296310769737469e+00,5.767416105034953722e-01,-1.231061997427915111e+00,7.160790100114133860e-01,2.048285246762402867e+00
1.556262817038573054e+00,-3.071781408983768613e-01,-2.878184976363118985e-01,-7.035234853907282870e-01,-2.755556553334946313e-01,1.660697387419417748e+00,-1.819535353412276013e+00,-3.154254879554414803e-02,1.645372331031163649e+00,-1.421153461108395355e+00
-1.428993373179082926e+00,1.206322290429705735e+00,-7.889408334258194433e-01,1.281774805199179079e+00,-6.940401409832572810e-01,-1.777393548399264889e+00,1.299204822388902336e+00,-5.299116869686985032e-01,-7.945027970697527472e-04,-1.562336535629184064e+00
6.045580949330912057e-01,1.245945186194931331e+00,-1.085528398928213178e+00,1.826753370097247142e+00,5.495450378963624427e-01,1.912461466839130431e-01,-1.161824247006436606e+00,1.596145257601799816e+00,-1.726282254075201528e-01,-1.659396160991943869e+00
1.649164949370980571e+00,-5.690426869379389130e-01,-7.623871434986466689e-01,-1.585220237373985652e+00,-1.772694890078107210e+00,-1.863011170437136599e+00,1.441777783335093099e+00,1.528839096513782803e+00,5.236964028679073901e-02,-1.480151489409760490e+00
-1.357438100348272503e+00,1.656994868948552746e+00,2.736408294474845793e-01,1.195228054551394248e+00,-1.607340473209692089e+00,-1.607680822447559388e+00,1.081193091170569165e+00,-1.395644135378925066e+00,1.383193476784008391e+00,1.880927443903054996e+00
-2.951459415092359539e-01,-1.540739172547308966e+00,8.822055336924021773e-01,-6.273399947664183574e-02,1.328049997437706804e-02,1.461041405878257038e+00,1.927292719161109447e-01,-1.358482019458657319e+00,-3.853331301754909788e-01,1.528542146776350696e+00
7.984976434782903310e-02,-1.606735335003862231e+00,9.756938088275639298e-02,-1.680215830520809694e+00,1.561834866699063573e+00,-9.526965996202008125e-01,9.697007297964209682e-01,2.065107819119428534e+00,1.715520019232857241e+00,2.582262940715421284e-01
-6.807887983313983815e-01,6.879187339519083899e-01,1.987739245877354344e-01,1.687975085043701862e+00,-9.990519151107440932e-01,7.400467786069715448e-01,-1.360762353192125573e+00,-2.598192352070552991e-01,1.191511783397813051e+00,-3.702927229678718013e-01
-8.869011926336587415e-01,-6.933706889518597150e-01,-5.063930386275412587e-01,-1.776430864380323493e+00,-1.370225216806345570e+00,7.897398211826764935e-01,7.199399076368441230e-01,6.836879895346325009e-01,-1.254591225360130124e+00,-1.316170872880670473e+00
-9.128255637209076179e-02,-1.373885759080421820e-01,-1.477761355644978014e+00,1.935805404164468779e+00,1.228685662045012839e+00,1.410180515161250980e+00,-1.268827464323600385e+00,6.983881169622676577e-01,1.321468821245873393e+00,-5.705598775295117608e-01
1.870006245010066737e+00,-1.567568329274330319e+00,1.206415545657569144e+00,-1.205033421466028098e+00,-9.342114078331751337e-01,-1.301648719144690380e+00,-1.462304839646116461e+00,7.357670695942724048e-01,-9.108759566889352843e-01,1.303791063091447988e+00
1.059455182500684378e+00,1.710192504203919883e+00,1.076556864723141160e+00,1.941664996604687943e+00,2.015582633743200625e-01,-1.778472325167090862e+00,-7.144359878088196725e-01,-3.242328527741827338e-01,1.928466378574106521e+00,-2.100902437618726581e-01
-8.929654526153577576e-01,1.185383710968225479e+00,1.674380011813610070e+00,-1.644277301636086319e+00,1.893294702470070590e+00,9.249875105883988979e-01,1.933138631781392336e+00,6.729540917503140651e-01,-1.779203928104055477e+00,8.565991860777967259e-01
-1.123107745296488380e+00,1.805141560107489385e+00,1.689384675455523954e+00,1.499467383138537224e+00,8.080275534682138661e-01,-1.036140521407782789e+00,1.600637540529990854e+00,1.338233639911389883e+00,6.644276894738990746e-01,-1.195162334598770748e+00
-1.166360508312478395e+00,2.298187638835525459e-01,4.109233944556967555e-01,-2.378563210524517468e-01,1.258187856082559231e+00,6.759454279617289618e-01,-9.171446466205547265e-01,-1.732829895018046296e+00,5.642575555626135886e-01,-4.915465580082651331e-01
1.484266127151188552e+00,-1.024998843308051688e+00,1.889980660750978092e-01,-1.021452586786365080e+00,1.788903636323433854e+00,5.369306264810871365e-01,9.744422609554730386e-01,1.555151198128695844e+00,-7.037587083550558842e-02,2.715742357740973389e-01
-2.034057260197513761e-01,4.340835110817772291e-01,-6.099030057106102909e-01,1.405569491138447313e+00,-5.050108307356147019e-01,1.064601381345722242e+00,-1.880566913238225002e+00,-4.200803058832052739e-01,4.554704718163372218e-02,1.758179261569728480e+00
8.380498821169123369e-01,8.071973160770303801e-01,4.919428734102778145e-01,1.674756421319285149e+00,8.485701055083199051e-01,4.723608823588612560e-01,1.556851834554797920e+00,1.075971565268229568e+00,-1.817464434212008317e+00,1.577115661367313404e+00
-1.230766041479011585e+00,8.962194304706205816e-01,-3.290755811744566772e-01,-3.232489395807717214e-01,-1.331648575250200528e+00,-2.363583819950747789e-01,1.925374829148490230e+00,1.380231427428274538e+00,1.086616052108656083e+00,7.035485678429086454e-01
-1.126258232664820280e+00,-1.858004894045622857e+00,1.733857255139558129e+00,1.714581879030499856e+00,-1.927487683903189364e+00,1.523057603241581903e+00,9.407934068248350323e-01,-1.495464214409232717e+00,-1.236355179856568398e+00,-1.106555132505474104e+00
-9.449712575239371803e-01,1.478691765606649611e+00,-2.702015342042736745e-01,2.484688364047675790e-01,-2.552203922737624753e-01,-2.076187277976709877e-01,-1.010336372410719052e+00,-5.995221897495996988e-01,-8.248125034239969233e-01,-6.626802169143264365e-01
4.673996912148015714e-01,-1.830635545522826479e+00,1.808480095525732967e+00,2.309319639311785688e-01,5.442242969712365180e-02,-2.375806398081698190e-01,9.932861105831386483e-01,1.134632147987457040e+00,1.019850241609908670e+00,1.998021996012687040e+00
-3.076708269548669161e-01,-1.649371656702877109e+00,1.234746270488882969e+00,9.941536088074580668e-01,-1.815213305963550017e+00,-4.882497566273400098e-03,1.246538777731565961e+00,1.861580098458966548e+00,-4.516826955343911099e-01,4.795035622809703385e-02
-2.550899787837393462e-01,8.403951911697967736e-01,8.318861008316704719e-01,1.005982849450876883e-02,-1.205908783948747010e+00,2.237999173035727651e-01,-1.912750068280552718e+00,-4.845244923021044259e-01,-6.299933327518161263e-01,-1.556866779102910714e+00
-1.563138651819705238e+00,1.092302830211934861e+00,-1.605620077275118907e-01,-1.330315210624892108e+00,1.746166132360128520e+00,-7.368480377345160148e-01,-2.368051884050113853e-01,8.624238013318914486e-01,-1.192456071896001113e+00,1.292088593931754126e+00
1.356211888539432753e+00,-2.393101833323884459e-02,8.249849501344860281e-01,1.004160327356052873e+00,1.902538804493939306e+00,1.100333979576043397e+00,-5.357283968114628925e-01,9.271529711100312543e-02,-3.241354467541489592e-01,2.457158415575293464e-01
1.551240328967039117e+00,-1.611145603619613231e+00,1.595198814324438885e+00,1.799930482764198203e-01,-1.398353173786968329e+00,1.658792217353812770e+00,-1.146105812481808206e+00,-1.786110410414762484e+00,2.258622065520268958e-03,4.535787963900491104e-01
-1.730174874775630034e+00,4.553613202207963950e-01,3.145181678371485878e-01,3.682364539976874518e-01,-1.580739495486656043e+00,-5.690837748007989694e-01,-1.420893469854917157e+00,2.737659615037326202e-02,-3.509939662366460822e-01,-4.747186269294974559e-01
1.501500966427358197e+00,4.679614381845154658e-01,-1.526152387777757635e+00,7.371296381584393487e-01,1.947541197240356015e+00,-4.919155657931365000e-01,1.041435729976603275e+00,6.940595743925924710e-01,1.874619065904242765e-02,-2.497175285464335315e-01
-1.191317748238172491e+00,-3.689144917480197683e-01,-9.216697773341221422e-01,6.851354349584418135e-02,6.693240414457358733e-01,1.450554949844157004e+00,-1.344098230777272418e+00,1.287159495443494617e+00,1.101092801023071610e+00,6.213892103681880608e-01
-1.198210020503783113e+00,-1.689763221348566047e+00,-1.375995674273419844e+00,-5.578600651559746382e-01,-7.515366676086734365e-01,1.237437138563639349e+00,-5.223139016183505623e-01,-1.229911235831846472e+00,2.013020969736913024e+00,9.797096349384224467e-01
1.158474742887128262e+00,-1.192294273900637996e-01,-1.570823657193176626e+00,4.659680809544268776e-01,-1.717280186278321019e-01,-8.205160092647788561e-01,-1.648129297737163101e+00,-6.339718380911747442e-01,-7.759927706758796839e-01,-3.990211694075866955e-01
7.945553011045659586e-01,-1.581784755964258382e+00,-4.812851139466421957e-01,1.123587784901909137e+00,-7.568035553571400564e-01,1.348309651526088171e+00,1.413409569556977496e+00,-1.180403047420296225e+00,6.742128023809595971e-01,6.822182753573078351e-01
-1.346260703889879728e+00,8.497889220441795510e-02,-1.316878832676964262e-01,-9.251008838404650714e-01,8.392598820479881816e-01,1.441878086216502375e+00,1.494981769644516234e+00,-1.501244885088080849e+00,-3.083829526037070723e-01,-1.453126104921002248e+00
-1.537158273309420231e-01,5.483936413790175823e-01,8.382127256644240632e-01,-1.577083527017465014e+00,-1.504979435914088448e+00,4.482166366517982836e-01,1.273794453464656806e+00,5.144720024704191319e-01,-1.393789510546542987e+00,-1.449623010863146710e+00
2.846106378638318946e-01,-1.100627805244305257e+00,9.966685433229161006e-01,-6.092487121163617791e-01,1.276570168780887915e+00,1.577104907165307379e+00,1.586651727489645780e-01,8.632904766678776154e-01,1.179789631854726295e+00,6.240286358866392602e-01
5.469683136224730013e-01,-3.965040166357753360e-01,1.564945000779542017e+00,-1.128785806883776388e+00,-1.322130949546308054e+00,8.363465288041196377e-01,-1.093063593237238340e+00,1.531964521874236707e-01,1.701372513648427454e+00,-4.182694101708318568e-01
8.878570320863291565e-01,1.359042558302249848e+00,5.787333548441918607e-01,-1.570844657211656781e+00,2.398027410664877249e-02,1.096715298844539443e+00,1.900910521341334869e+00,-1.435903602557768166e-01,-1.682869608168689357e+00,-5.035846189243686766e-01
5.561210393857103640e-02,1.533969508754770450e+00,-1.684563170971254742e+00,1.715275989178619565e+00,-1.799628376745518732e-01,-1.544926582682226712e+00,9.287063298401010414e-01,-1.354350701056916906e+00,-1.251692430811453871e+00,-8.189944767722171504e-01
1.849183024818435161e-01,5.751666804543372757e-01,1.440997763383245589e+00,4.677753326493642172e-01,5.393819459856790122e-01,-8.891575823881879559e-02,-2.230587894386491798e-02,7.069114227784729643e-01,-7.728839711715764782e-01,-6.686572622814591638e-01
4.520770450149033115e-01,4.276447692563278280e-01,-1.219767461043900658e+00,-1.024472246283917309e+00,2.160017697218379606e-01,1.205871724577022075e+00,-7.270981357566977943e-01,-1.195374388102988572e+00,-1.620822644170566651e+00,3.045197226783500910e-01
1.304245350859949693e-01,3.683694040419112081e-01,1.957604315285954855e-01,7.178643622241738242e-01,1.469182557230919395e+00,-6.857163324534122362e-01,1.149982077702016880e+00,-9.874384331099388401e-01,-5.192228766069796331e-01,1.159342318881476236e-01
1.309777118028775389e-01,9.201314132943687607e-01,-1.815425990265725931e+00,1.043939101113765755e+00,1.277726197257071483e+00,-1.906991109257749617e+00,2.627152909438512096e-01,-1.800458850825968238e+00,-1.292531240778315604e+00,1.636517184399690183e+00
-1.735485647515604857e+00,1.516160835558636233e+00,6.408037153722700996e-01,1.098689526269347239e+00,6.693820749721625107e-01,1.053624438796479268e+00,8.449984886759919211e-01,1.628950344681119766e+00,-4.380487418544135592e-01,-3.312628930233170177e-01
5.371590287607568293e-01,6.237126035981675060e-02,7.162690957216851784e-01,-3.983524766599570999e-01,-3.117266528312422902e-01,-4.820578263039079214e-01,-1.814316357162869542e+00,9.985699882212346612e-01,3.794621278514442309e-01,1.647626649538267651e+00
8.738146585352829510e-01,-4.409570296523407373e-01,1.065707199726927623e+00,-1.645117793339868406e+00,5.074421606687699038e-01,1.616119466806793747e+00,1.473366863185790798e+00,-7.097297385167199435e-01,-7.611423904169810628e-01,-7.039001777906587209e-01
