2.074976867082216070e-01,1.449304846289949378e-01,-4.932812839380028291e-02,-1.003292229874468977e-01,-6.157214475796630310e-02,3.713323964590212189e-02,1.358550595640959646e-01,-8.415358469810598581e-04,8.529210935620623255e-03,6.021038584516343745e-02,1.645555452371252059e-01,6.465739125633900020e-02,-7.761918701107944907e-02,8.766252686437504826e-02,1.062686512357873120e-01,2.881256233103262829e-03,2.090379661154144197e-01,1.116319662638613902e-01,1.006226069554270741e-01,1.026932122932229102e-01,4.889922591793492007e-02,2.108309517361820207e-01,1.705128422086754914e-01,-1.694903269094594905e-02,-5.434968902623700526e-02,-5.084490511471040364e-02,8.185526685626276500e-02,-1.304032355876721776e-02,2.292627638572702631e-01,1.892014025487647189e-01,5.829604514383861930e-02,2.091237472267951092e-01,-2.027480641986584287e-01,1.934314335214828984e-01,-5.701447082459413368e-02,-1.473194709684239878e-01,1.628544527305332279e-01,-5.858993615781273034e-02,1.357591027302743891e-01,1.097624791629253915e-01,-1.216774952981511948e-01,2.450870997782209071e-02,2.049620014436209225e-01,-1.499472358040983833e-01,-7.678779098275319293e-02,2.764882713478354348e-01,-5.271556137515406859e-02,-3.604351074674491673e-02,-1.362081414358512210e-01,3.092177611298342899e-01,1.838723959323053936e-01,-3.177698998667254429e-03,-6.725121984429673072e-02,-1.002115795206139498e-01,1.115014194741631957e-02,1.195409206815712666e-01,-1.230166605260091112e-01,-5.256731313248375753e-02,7.287622712464929264e-02,1.077430410368681452e-01,1.555728331449724999e-01,-7.572077589542337839e-02,1.960385361789921121e-01,7.990026190464614986e-02,2.879759976191203358e-02,2.339816537565199417e-02,9.640310918261058015e-02,3.624330532578604741e-02,-8.759918538480333458e-03,-1.631486482959433881e-01
-4.095655461341842635e-02,-1.341467242649176383e-01,3.817561592480827552e-03,1.114996836990701928e-01,-5.180641201784250832e-02,1.038311958298678006e-02,1.093451469327465925e-01,1.979301182216638422e-01,2.611906863059918482e-01,1.841428833612666072e-01,8.223058567823604559e-02,2.507118023061772893e-01,6.628433858229862419e-02,-9.978422321490554303e-02,2.156494263489812657e-01,1.185611178901008894e-01,3.167898014542085972e-01,-2.778738733711870815e-02,9.771511322006821987e-02,-5.136219395312102004e-02,3.039047710449144235e-01,1.135412433979894886e-01,7.909513594703293515e-02,3.083812622198163142e-02,8.352773264270894893e-02,3.290437651374764072e-01,1.890888973533503270e-01,-1.479367150768276518e-01,6.292956162633489559e-02,2.977023059374407296e-02,1.637006998244302514e-01,1.063940890823986130e-01,-1.778255986975709191e-01,5.639243951633474833e-02,-1.283892183384663932e-01,-1.581385779414362369e-01,2.781323982913902482e-01,-2.095741447075693820e-01,1.061645507452480125e-01,-8.544323615510962533e-02,-6.769032791541168548e-02,6.827025214516994900e-02,-1.678228872255235760e-01,-1.965665046736653210e-02,1.622203609757706666e-01,1.919945663726755347e-01,1.754270286794927247e-01,-2.744170997483373897e-01,5.857909191603085514e-02,1.637428992147944851e-01,1.366313845625380663e-01,-1.009919235931614270e-02,8.212840656532206796e-02,6.987471049872794049e-02,-1.248100050030234165e-01,-2.133683382943771245e-01,2.140823432599197884e-01,-2.435334371539361054e-01,-9.505025101940983712e-02,-3.554430919553039359e-02,1.136584058668277941e-01,8.037473970659372163e-03,-1.393792365885672679e-01,1.232954046538262821e-02,-6.588280567142001942e-02,-2.169014199652977148e-02,5.587132147661120346e-02,8.028594088766387304e-02,-1.125741865696761046e-01,-2.453369621566766912e-01
-1.950250895081479668e-02,-1.495982427893715883e-01,-1.886745240710721305e-01,2.596063941744273240e-01,-9.875908569583186081e-02,9.767975525155339622e-02,6.829576945458519510e-02,1.812314191648123352e-01,3.112564508981801037e-01,-9.396684876254299268e-02,9.481201427026095252e-02,2.925026135230758828e-01,-1.055760064805144061e-01,2.171712657308375038e-02,2.509467815121936285e-01,2.168102099602913987e-02,4.855351170964804230e-02,-7.148462243254624648e-02,-6.454469896876226243e-02,-1.897239198303298235e-01,4.389136281267818490e-02,3.583345222689128529e-02,2.141435145265760953e-01,-8.037170573583397870e-02,-7.332572938879851343e-02,6.643542323515855275e-02,1.684147709314290087e-01,-1.057736931431421945e-01,-3.819818274030613303e-02,-1.330986556015660571e-01,2.137149419823168028e-01,-7.575624908521548517e-02,-1.954771697747341719e-01,-9.710364653928579837e-02,-1.040550164147558687e-01,9.151620453153543056e-02,1.062952054924874712e-01,-2.626527504914542566e-01,-2.970620947158659000e-03,2.566397153737913217e-01,9.672720461137650216e-02,-8.010428921961851301e-02,7.626887180809896472e-02,-4.733088670146388260e-02,-5.057321671265964380e-02,1.813362313178514262e-01,-1.313545475070086455e-01,-1.715341164973714638e-01,-9.373563663800461854e-02,7.556887426317115269e-03,2.046558758296417591e-01,7.118869839084675114e-04,2.137335048168164386e-01,-3.593563423119003342e-02,9.589767093564813272e-02,-9.880220548176243955e-02,1.151128059318317909e-01,-5.934958028388754442e-02,1.354750195857440387e-01,-5.458571772765102859e-02,5.913442279926207218e-02,-2.476051563832081803e-01,-1.943111373119333907e-01,3.447887452558151544e-02,9.187919255014143083e-02,5.085350081436269820e-02,1.486633987210552177e-01,1.592784955579820416e-01,-7.174323949956561142e-02,-1.264138926971485333e-01
7.096253276103278544e-03,1.706818016382357639e-01,1.164735543096651060e-01,7.205531703314824177e-02,-1.693035988901110123e-01,3.349231183338811646e-01,7.835805214945149033e-02,-6.318209638284123797e-02,1.731076638573453563e-01,2.436155982674390597e-01,2.749622955712181793e-02,1.459654449264774778e-01,-2.362345216249283827e-02,-1.435909334350971567e-01,1.624417584706181472e-01,-1.209487323563934041e-01,2.171572454749380598e-01,-1.226341555883966039e-01,-1.545658347514997089e-01,-1.814517259302177998e-01,1.754352694247693356e-01,2.265545046658734019e-01,-2.170065307884481293e-02,9.077534231470489601e-02,-1.930407083785311007e-01,2.744245661001979419e-01,2.196129310624415215e-02,-2.162647614994902268e-01,-9.252164150842885626e-02,3.455249084055416614e-02,2.806005201298580887e-01,1.590637623436492454e-01,-2.046276291598005115e-01,7.740388542236524561e-02,-7.108989430411623289e-02,-1.350752004408823925e-01,3.057572911402955951e-01,-1.673646785462150344e-01,-1.449211427019674869e-01,-6.851213257363454601e-02,1.261126118354010395e-01,-3.235138405047410792e-02,2.673449679737188167e-01,1.378706128652084362e-01,1.083285823715759572e-01,-4.713443845615077413e-03,1.980745404862571390e-01,-5.092981790508909617e-02,3.764069543281243352e-02,2.040954547228021332e-01,2.413475596096189280e-01,4.540243660174012735e-02,6.635118751836963091e-02,1.009236711880922600e-02,9.415223260745776007e-03,-9.790215834374844939e-02,-1.210768578681973295e-01,-1.432082100473662245e-01,-3.588293129009829247e-02,2.965863604888209215e-01,1.510710920305911031e-01,-2.199315905131480897e-01,-2.579532799360007012e-02,-1.694474703652725234e-01,-1.067389102197077166e-01,2.379982032076732867e-01,-6.223356134995147032e-02,4.003546267086871557e-02,-8.328219390993472915e-02,-1.592968490692137362e-01
9.807772950223737560e-03,-4.450547066791815665e-02,-1.887863590941340486e-01,-1.391969434148216944e-01,9.824310563341808258e-03,-9.600733284919832355e-02,-1.060336579340479257e-01,-1.892742544161417351e-02,-3.852100815061389877e-02,-1.044751564799143023e-01,1.866146258930468926e-01,5.079795484243804921e-02,1.014983382075832913e-01,1.487749509261566405e-01,-2.045894349530414172e-02,-2.007680851299465871e-02,1.179492627309301628e-01,-5.371192126008117462e-02,-7.459634703515045928e-02,1.049123471767217652e-01,1.731966256430979290e-01,1.890375076588033110e-01,3.956151047023102191e-02,-1.092701410381206467e-01,2.582889065142387475e-01,4.507811264752851349e-02,-1.169893131418524856e-01,-1.346521364689406419e-01,6.135661932029595582e-03,-1.732048900874257336e-01,-1.732910955161274802e-01,-3.278660883072634369e-02,3.170815565344170528e-02,1.632195334019904964e-02,-2.406885520694435066e-02,-7.493023863542863650e-03,7.627629230608648503e-02,-6.469764005941444629e-02,-6.319885113209963712e-02,2.517689520460787977e-01,-9.312186207615352762e-02,1.189453545471161056e-01,-3.911117301183544837e-02,-4.374502515666447294e-02,-1.834274985355623944e-01,1.761453695972406142e-01,1.091139303252623843e-01,1.779338369080086801e-01,-7.678696638977998423e-02,1.249700557625802733e-01,-9.418309711056742362e-02,-5.759692854286331543e-02,-8.420951084213861015e-02,-1.867584649043338707e-01,1.669128228756709131e-01,-1.158570695791551197e-01,-1.079098636165355257e-01,-1.109958328404362649e-01,4.955431344854483236e-03,6.989824456029865296e-02,-9.373831896760971560e-02,1.765997765270003739e-01,1.717600103132305711e-01,-1.211961624433065543e-01,1.705429617856259148e-05,5.683857187471950262e-02,1.018003938461681107e-01,1.400000839971716517e-02,1.342317168873898847e-01,-6.102428276372992566e-02
4.034542686726287630e-02,2.623648998475221206e-02,5.551909745399875862e-02,-9.300473177109949696e-02,3.270166506545302970e-02,4.280991503583971708e-02,-8.526818189293754180e-02,2.455445497874230720e-01,1.922568178293234953e-01,1.797757612627504664e-01,-1.357544846026011442e-01,-1.459169101199219234e-02,-5.296714750134195321e-02,7.618728577199264385e-02,1.867219554852475039e-01,1.399425721056006822e-01,1.778977400692511313e-01,-4.197264758970526560e-02,-2.115272637052721116e-01,-1.900153584855369393e-01,2.787471933687387660e-01,-5.636254645786280271e-02,-4.859788387562750250e-02,-1.940471692770176226e-01,-2.111562919036829300e-01,2.360971940259917745e-01,1.799039263499823543e-02,-1.574459015425777042e-01,-1.130837482931052601e-01,7.011095979371834153e-02,3.073397404580618941e-01,2.678820503013289861e-02,6.631596894946212295e-02,5.705280330007114764e-02,1.934908983754047435e-02,4.429672828091228698e-02,2.063545883201246267e-01,-3.467448226465743438e-02,2.127665832776484411e-01,1.687718188876030090e-01,2.689582549947904244e-01,-1.837741533817592310e-01,5.023602824546948703e-02,-1.105332853455493897e-01,1.240994739315317008e-01,1.314245334469700266e-01,1.502669017504330018e-01,-1.160754812048270940e-01,4.673326107143488395e-02,2.421583903288374584e-01,1.939178201805674684e-01,9.101456475706960758e-02,-8.574244262142395601e-02,-1.332377675577865184e-01,9.450859300603270396e-02,-1.043196023780583875e-01,-1.703758216802638004e-01,2.449955608447569599e-02,1.527668463727906989e-01,1.276231961450926058e-02,8.955562318423029508e-03,-1.791966788746549369e-02,-2.013108251974344010e-01,4.313499324600916091e-02,-7.163662096792811074e-02,-7.308723949481094051e-02,2.540710834044159760e-01,-1.635065952780983822e-01,-1.999561938714804477e-01,-1.501054252799465250e-01
2.604331583504921818e-02,1.237535453168100014e-01,9.699891198376277626e-03,1.381930881457789362e-02,-2.265243802616634938e-01,2.557332413890006650e-01,4.339387868073404930e-02,2.648459439620946473e-02,-2.340104319373395234e-02,-1.330174699247480830e-01,5.229546628397710450e-02,-9.676136209716039438e-02,-1.022508884235389104e-01,6.664417994728814854e-02,1.439041470361378805e-01,-1.823452728320722194e-02,4.112036622401105124e-02,-1.690775062706670329e-01,-7.471304353865487052e-03,9.563423956049176000e-02,6.768226346716119113e-02,1.906062007758099197e-01,8.174025121585307141e-02,-7.411502216932491782e-02,-5.136647422608306424e-02,1.528671300193415634e-02,-9.394641860870006633e-02,8.046138921035660141e-02,8.757747344475515228e-02,1.093332339449201995e-01,1.700277183672647963e-02,1.570775994700171208e-01,8.740663845769192086e-02,1.876650232936691864e-01,1.115434502036374287e-01,3.166040968726043653e-02,2.576207994938217172e-01,2.820081222473048987e-02,1.041151039892403013e-01,-3.474352300100939928e-02,1.440462222607471754e-01,-1.993970335705321992e-02,2.427118910031304810e-01,-1.076997891500381249e-01,9.335892280284843747e-02,-1.036821633040880056e-02,-6.062619783055801792e-02,9.081135690089156554e-02,9.808835121903294874e-02,1.972152905286665148e-01,1.239083764644290514e-01,1.049152053232111775e-01,9.318662634356655872e-02,-6.715268082554171070e-02,-1.026780664943889587e-01,1.827075171140028070e-02,1.156157587984040780e-01,3.451755203230964103e-02,1.083697655257804260e-01,7.360691329243444769e-02,-5.159567023385522311e-02,-3.006530246384436222e-01,-1.041241387314619377e-01,5.798111093911077069e-02,1.294932657048626368e-01,1.869310816928849150e-01,-9.419236887334345859e-03,-1.307132970067529862e-02,1.124855241650082882e-01,-3.597612436803026420e-02
-1.610487811595147367e-01,3.343685818495491929e-02,9.049963183364032049e-02,-1.558423550150440928e-01,1.479280674056314138e-01,1.840993609656900731e-01,5.553223907836758733e-02,-8.990419957673395635e-02,-1.287471462979407621e-01,-3.595328440339828208e-02,-1.622153866653985865e-01,-1.984658389542990481e-02,-1.299686869726882354e-01,1.466183166826220130e-01,1.445652710197039004e-01,-1.634618301044168664e-01,1.227874144154004615e-01,-1.419662768557756194e-01,-1.578685445233473927e-01,6.536201520661338860e-02,2.053603814711951192e-01,-1.185858146175759048e-01,-9.962348857575385741e-02,-1.286895923207309611e-01,-1.456745569749491043e-01,1.202202414578055489e-01,2.073594910551739279e-01,-1.180188386384565524e-01,-1.392384216602912672e-01,-7.040118606321847661e-02,2.155302989868567443e-01,-8.616303381059269018e-02,1.874223655367168728e-01,2.990769427523074127e-03,-6.837753852412770117e-02,-5.348191517760049474e-02,1.193468748427094495e-01,1.580039658015565118e-01,8.885791126820377639e-02,-1.413501850724721842e-01,2.304622521062266449e-01,-2.265724785172262834e-01,6.089949578633865185e-02,-1.162524649881212790e-01,1.709618676665995152e-01,2.082365628118150180e-01,1.590996216216385983e-01,-5.566780078766872530e-02,-1.651184610497271610e-01,1.195862596940092532e-01,-4.208756916207428284e-02,2.335091346019700295e-02,-1.609438242246720441e-01,-1.383514754590583207e-01,-1.043622986272585013e-01,-1.885029745774080556e-01,-1.351932265774586084e-01,-2.800421105757389117e-02,4.863060353405170011e-02,1.160649322567072483e-01,-8.810848810357226057e-02,-1.498660681690050511e-01,6.407662847066664114e-02,-1.581457556124913622e-01,-2.027197537499710739e-02,-5.364112584443200132e-02,1.735200340874772651e-01,-1.359102201511276364e-01,-6.954861564231537563e-02,-1.171936837711039514e-01
1.283891862958543850e-01,-1.129435636975476085e-03,-8.988036309179195382e-02,-1.047837563247552978e-01,-5.101810553561143130e-02,2.271589747864321274e-01,1.365630037524894480e-01,8.202583556836623088e-03,1.044537560393691555e-01,1.004781869866124971e-01,1.790483333298080182e-01,7.347750767057438515e-02,-4.022224476785192515e-02,5.746510933065236693e-02,7.841785814558099865e-02,-1.245069371012647898e-02,4.678589301300890152e-02,8.926492335248602250e-02,-1.555720348690895205e-01,-9.062783994785168773e-02,1.774823233927633748e-01,1.444354526042861131e-01,-1.151701767859806685e-01,-3.005675800714860957e-01,7.544782096133567650e-02,1.624306775319857288e-01,-8.248604446157140058e-02,-1.209313311638073873e-01,1.733347079942650359e-01,3.963993397431939125e-02,1.092508342904249530e-01,-7.454766868946165193e-02,-8.029255192037971361e-03,4.758745778984932451e-02,-6.086045710442603007e-02,1.356485447364656205e-01,-6.355978885649571017e-03,8.506702702641116831e-02,-4.154255767117408932e-02,2.335015604420697666e-01,-7.455742185319183535e-02,1.192124935061760066e-01,-1.123753969047277673e-01,-1.704339251715419334e-01,3.131801646553136753e-02,1.287608076815112967e-01,-1.320849091896607536e-03,-2.074205702531564666e-01,-1.275479208124151442e-01,9.277840555817035498e-03,1.448438748885713390e-01,1.783720546056690448e-01,1.417982347577375901e-01,-2.155810382266729885e-01,1.797168418091736608e-01,-1.485661081268870032e-01,-4.838987133922729306e-02,-2.820923110519008362e-02,-5.344296436844327147e-02,2.399553850746315720e-01,-7.926386111900381171e-02,-1.898019599468567242e-01,-6.876293890247210661e-02,4.376553117064026915e-02,7.018199938753100220e-02,9.083890757872666033e-02,6.717225392025612252e-02,6.079331813224571335e-02,-1.769384191583271704e-02,-1.483586090110435574e-01
1.193403584482878449e-01,1.212440744572048784e-01,-1.129634831204283374e-01,-1.289302436085589323e-02,5.899456254579960035e-02,-6.751842057991180868e-02,3.579476545863889692e-02,-3.971277454842019744e-02,2.239808024906614348e-02,-1.234380501480492887e-01,9.040477086646542260e-02,6.027875837934858032e-03,-6.058383685954940069e-03,-4.809874067112117346e-02,-1.577860371654160945e-03,1.075466514808121887e-01,-6.274490633144041984e-02,-1.146419617816621037e-02,-2.152275862127835393e-01,-9.968734908855417243e-02,1.304078186230092362e-01,-1.331652915738207044e-01,6.973464169563450832e-02,-2.213752570021152999e-01,1.270442580946726414e-02,1.277480753341028452e-01,-1.407235643829423677e-01,1.366699688004476693e-02,-2.062698286488508503e-01,1.483607703206498707e-01,1.021142723141053171e-01,1.193649760232510237e-01,3.201956683972651679e-02,-1.730714519333497736e-01,-1.412579763504597796e-01,3.484026984267955124e-02,1.960398101407724025e-01,8.644083893876475244e-02,7.309752608693149967e-02,1.099767004356050487e-01,-5.486967253378140924e-02,8.411199473393736470e-02,-1.050020909476707398e-01,-2.022665043742281621e-01,-3.401356121799809298e-03,-1.032805786654854285e-02,-1.103578248517731730e-01,-1.483983243547036535e-02,1.522151121004705621e-01,2.099577875898731710e-02,3.999510746284978824e-02,1.149974210947777992e-01,2.504393626487771279e-02,-1.389715312918790580e-01,1.765313752984422613e-01,-1.158472815840742203e-03,1.027798148929777722e-01,-1.163897138385920765e-01,1.222788094005680115e-01,-1.314152435324080458e-03,-7.764392164569110244e-02,-1.899658826765106001e-01,1.542655389933805521e-01,3.981847298535536733e-02,-1.409408541020464589e-01,-6.839600975780549263e-02,-9.802321008696063265e-02,-1.742204408132569382e-01,-1.011058510106554037e-01,-2.282036177546070688e-01
